doi;author;title;year;abstract;journal
10.1515/stuf-1989-0305;Wilfried Fiedler;Zum Verh?ltnis von arealer Linguistik und Arealtypologie (am Beispiel der Balkansprachen);1989;Article Zum Verh?ltnis von arealer Linguistik und Arealtypologie (am Beispiel der Balkansprachen) was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0306;Klaus Steinke;Die Balkanlinguistik und ihre Modelle;1989;This short description of the developping consciousness for the necessity of creating solid foundations for balkanlinguistics allows only a rather sketchy outline of the theoretical positions in this field from Kopitar up to our days. The beginnings are marked by the collection of mainly empirical materials without any corresponding explicit theoretical base for it. Trubetzkoy made with his definition of the Sprachbund an important step forward to consolidate the foundations of our discipline. Meanwhile the theoretical base has been enlarged by the contributions of other disciplines, e.g. by the models of convergence, of social networks etc. Borrowing them will not signify the end of balkanlinguistics, which on the contrary shows an openness for new questions.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0307;Oda Buchholz;Zu Konstruktionen mit unpers?nlich gebrauchtem ‘haben’ in den Balkansprachen;1989;"The present paper deals with a particular type of sentence structure without subject, which from the semantic point of view represents a special kind of the so-called existential sentences. The corresponding syntactic constructions consist of the immediate constituents predicate and direct object; optionally they can be completed with a local adverbial and/or a temporal adverbial. The author points out several common characteristics of Balkan languages, appearing in concrete representations of this type. Among these the most striking conformity is the lexical realization of the predicate with equivalents to the verb ‘to have’, only impersonally used in the given syntactic context. This parallel is evident in seven Balkanic languages reap, dialects, representatives of four branches of the Indo-european language family: Albanian; Modern Greek; Bulgarian, Macedonian, Serbo-Croatian ; Aromanian, Meglenitian. A comparison with older stages of the contemporary Balkan languages shows, that the way of construction with ‘to have’-equivalents seems to bo an innovation. The author regards this kind of expression as an appearance of convergence, resulting from processes of interference between the Balkan languages, and considers it as Balkanism. The same way of expression occurs also in languages outside the Balkan, for example in other Slavic and Romanic ones, but the relevant areas mostly are formed from languages with genealogic relationship, whereas the relatively closed area at the Balkan, shown with regard to the investigated phenomenon, above all is founded upon geographic neighbourhood.";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0308;J?rn Ivar Qvonje;Eine historisch-typologische Analyse der Konstruktion ime mot?r/sestra mi/sor?-mea;1989;The present work represents a historical-typological investigation of the constructional type ime mot?r/cecmpa Mu/sor?-mea, named “the kinship type”, especially including the relations of the type to the superior type motra ime/Moama cccmpa/sora mea: The phonetical, morphosyntactial, lexical and sentential characteristic features of this subtype in the Balkan languages Albanian, Bulgarian, and Rumanian together with Italian are discussed. The Albanian construction e motra is explicated as a typological parallel to a certain type of ezafe construction in Iranian, and a theory is advanced on the preposing of the Albanian copulative article (which is interpreted us a marker of relativisation on par with the ezafe article) under an ellipsis of presupposition.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0309;C?t?lina V?t??escu;L’emploi de l’article dans le syntagme pr?position + nom dans les langues roumaine et albanaise;1989;R?sum? Der Beitrag bringt eine vergleichende Darstellung ?ber den Gebrauch des Substantivs mit bestimmtem Artikel oder ohne Artikel nach Akkusativpr?positionen im Rum?nischen und Albanischen. In Anbetracht der das Rum?nische betreffenden Forschungsergebnisse wird auch f?r das Albanische eine m?gliche Systematisierung im Gebrauch der Substantivformen mit oder ohne Artikel nach vorangehender Pr?position vorgeschlagen. Unter R?cksichtnahme auf den weiteren Kontext der pr?positionalen Wortgruppe wird auf folgende Elemente eingegangen : die syntaktische Funktion des pr?positionalen Syntagmas, der allgemeine oder absolute Wert des Substantivs, der Sinn des durch das pr?positionale Syntagma bestimmten Elements.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0310;Norbert Boretzky;Zum Interferenzverhalten des Romani;1989;Romani (Gypsy) differs from other languages in that it has a very restricted vocabulary of inherited words (about 1000 items) and well integrated loans. Therefore, the speakers of Romani are constantly forced to borrow from other languages lexical material to such an extent that we may say, Romani is a lexically deficient language which functions as a means of communication only in combination with other languages. Interestingly, there is a very strong tendency to keep the inherited and the borrowed vocabulary apart by applying to them different forms of inflection, word formation etc. Although many foreign words have been adopted centuries ago they nevertheless continue to follow their own grammatical patterns. This second peculiarity of Romani is hardly found in any other language. Beyond that interference has been and is considerably strong in the sphere of grammatical categories and of syntactic rules. Since various dialects of Romani have been exposed to the influence of rather different languages Romani constitutes an excellent field for the study of all kinds of interference. It can be shown that many'linguistic categories are borrowed by imitating foreign structures in a rather indirect way-a possibility that has been questioned in recent times.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0311;Kazimierz Feleszko;Rum?nische Vermittlung in zwischenslawischen Wortentlehnungen (Zur Geschichte einiger polnischer W?ter s?dslawischer Herkunft);1989;Ðåçþìå Äàêîðóìûïåêàí ÿçûêîâàÿ òåððèòîðèÿ íà äâóõ ñâîèõ ïîëþñàõ, íà ñåâåðíîì è þæíîì, ñòàëêèâàåòñÿ ñî ñëàâÿíñêèìè ÿçûêàìè. Ðóìûíñêî-áîëãàðñêèé ÿçûêîâîé êîíòàêò íà þãå áûë îñîáåííî ñèëüíûì. Äðåâíîñòü è ïðî÷íîñòü ñëàâÿíñêèõ çàèìñòâîâàíèé íà îòîé òåððè­òîðèè ïðèïèëè ê òîìó, ÷òî çàèìñòâîâàííûå ñëàâÿíñêèå ñëîâà óæå êàê ðóìûíèçìì ïðîíè­êàëè â ñåâåðíî-ñëàâÿíñêèå ÿçûêè è äèàëåêòû, ãëàâíûì îáðàçîì ïîñðåäñòâîì óêðàèíñêîãî ÿçûêà. Ýòèì ïóòåì âîøëè îíè è â ïîëüñêèå äèàëåêòû êàðíàòñêîãî ðàéîíà. ? ñòàòüå àíàëèçèðóþòñÿ ñëîâà hyrtyp, kila/kiela, klaka, lanc/lànñ, maslina, pomana, saraku, stóïà, dro?d?e, êîòîðûå ïîñðåäñòâîì ðóìûíñêîãî ÿçûêà ïîïàëè í ðåãèîíàëüíûé ïîëüñêèé ÿçûê íà Áóêîíèíå è Âîñòî÷íûõ Êàðïàòàõ ? 18-20 âåêàõ.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0312;Rudi Keller;Erkl?rung und Prognose von Sprachwandel;1989;Roger Lass (1980) holds that at present there are no intellectually satisfying concepts for explaining linguistic change. In this article Lass’ hypothesis and his arguments are discussed and a type of explanation for language change is outlined t hat meets the requirements for a satisfying theory and that is not invalidated by Lass’ arguments against explanations of linguistic change: the ‘invisible hand’ model. As an example the disappearance of German englisch in the sense of angelic is analysed in terms of the invisible hand model and it. is shown (i) that this is an explanation in the strict sense of “explanation”, (ii) that language change is not predictable in a strict sense, and (iii) that nevertheless this is no contradiction to Lass’ correct statement that explanation implies prediction.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0313;Ronald L?tzsch;Albanische Grammatik;1989;Article Albanische Grammatik was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0314;J?rgen Scharnhorst;Reader in Czech Sociolinguistics;1989;Article Reader in Czech Sociolinguistics was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0315;Maria Gehrmann;Deutsch-Polnische Sprachkontakte;1989;Article Deutsch-Polnische Sprachkontakte was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0316;Dorothee Reimann;Entwurf eines dedizierten Datenbanksystems f?r Lexika – Problemanalyse und Software-Entwurf anhand eines Projektes f?r maschinelle Sprach?bersetzung;1989;Article Entwurf eines dedizierten Datenbanksystems f?r Lexika – Problemanalyse und Software-Entwurf anhand eines Projektes f?r maschinelle Sprach?bersetzung was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0317;Andrzej K?tny;Vokalrezeption und nat?rliche Phonologie. Eine kontrastive Untersuchung zum Deutschen und Polnischen;1989;Article Vokalrezeption und nat?rliche Phonologie. Eine kontrastive Untersuchung zum Deutschen und Polnischen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0318;Hanna Harnisch;Die konklusiven Sprechhandlungen: Studien zur Pragmatik, Semantik, Syntax und Lexik von BEGR?NDEN, ERKL?REN - WARUM, FOLGERN und RECHTFERTIGEN;1989;Article Die konklusiven Sprechhandlungen: Studien zur Pragmatik, Semantik, Syntax und Lexik von BEGR?NDEN, ERKL?REN - WARUM, FOLGERN und RECHTFERTIGEN was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0319;Matthias Perl;Varia Creolica;1989;Article Varia Creolica was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0320;Gottfried Meinhold;Experimental Phonology;1989;Article Experimental Phonology was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0321;Bernd Reimann;Spracherwerb im Vorschulalter;1989;Article Spracherwerb im Vorschulalter was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0322;Martin Rockel;Welsh Syntax;1989;Article Welsh Syntax was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0323;Beate Herting;?bersetzung und Linguistik;1989;Article ?bersetzung und Linguistik was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0324;Gottfried Meinhold;Einf?hrung in die Phonologie;1989;Article Einf?hrung in die Phonologie was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0325;Gotthard Lerchner;Stylistics and Psychology. Investigations of foregrounding;1989;Article Stylistics and Psychology. Investigations of foregrounding was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 3).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-frontmatter2;;Titelei;1989;Article Titelei was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0201;;Inhalt;1989;Article Inhalt was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0202;"Elisabeth G?lich; B?rbel Techtmeier";Rundtischgespr?ch auf dem XIV. Internationalen Linguistenkongre? „Methodologische Aspekte der linguistischen Analyse von Gespr?chen“;1989;Article Rundtischgespr?ch auf dem XIV. Internationalen Linguistenkongre? „Methodologische Aspekte der linguistischen Analyse von Gespr?chen“ was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0203;"Elisabeth G?lich; Thomas Kotschi; B?rbel Techtmeier; Dieter Viehweger";Vorbereitungspapier zum Rundtischgespr?ch „Methodologische Aspekte der linguistischen Analyse von Gespr?chen“;1989;Article Vorbereitungspapier zum Rundtischgespr?ch „Methodologische Aspekte der linguistischen Analyse von Gespr?chen“ was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0204;Antoine Auchlin;Quelques remarques sur les «aspects m?thodologiques de l’analyse linguistique des conversations»;1989;Article Quelques remarques sur les «aspects m?thodologiques de l’analyse linguistique des conversations» was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0205;Konrad Ehlich;Thesen zu den Fragen (und zu einigen Pr?suppositionen) des Vorbereitungspapiers zum Rundtisch „Methodologische Aspekte der linguistischen Analyse von Gespr?chen“;1989;Article Thesen zu den Fragen (und zu einigen Pr?suppositionen) des Vorbereitungspapiers zum Rundtisch „Methodologische Aspekte der linguistischen Analyse von Gespr?chen“ was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0206;Dorothea Franck;Zweimal in den gleichen Flu? steigen? ?berlegungen zu einer reflexiven, proze?orientierten Gespr?chsanalyse;1989;Article Zweimal in den gleichen Flu? steigen? ?berlegungen zu einer reflexiven, proze?orientierten Gespr?chsanalyse was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0207;Barbara Kraft;Linguistische Analyse von Gespr?chen unter dem T?tigkeitsaspekt;1989;Article Linguistische Analyse von Gespr?chen unter dem T?tigkeitsaspekt was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0208;Olga M?llerov?;Zu einigen theoretischen und praktischen Fragen der Gespr?chsanalyse;1989;Article Zu einigen theoretischen und praktischen Fragen der Gespr?chsanalyse was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0209;Tatiana Slama-Cazacu;Methodological aspects of research on dialogue and on its analysis. The “contextual-dynamic methodology”;1989;Article Methodological aspects of research on dialogue and on its analysis. The “contextual-dynamic methodology” was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0210;J?rgen Streeck;Methodologische Aspekte der linguistischen Analyse von Gespr?chen;1989;Article Methodologische Aspekte der linguistischen Analyse von Gespr?chen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0211;Liisa Tiittula;Gegenstand und empirische Basis der linguistischen Analyse von Gespr?chen;1989;Article Gegenstand und empirische Basis der linguistischen Analyse von Gespr?chen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0212;Wilhelm Franke;Zur Entwicklung interaktionaler Kompetenz;1989;Article Zur Entwicklung interaktionaler Kompetenz was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0213;Clemens Knobloch;Philipp Wegener (1848–1916) und die sprachpsychologische Diskussion um 1900;1989;Article Philipp Wegener (1848–1916) und die sprachpsychologische Diskussion um 1900 was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0214;Hartmut Schmidt;Synchronie in einem historischen Gro?w?rterbuch;1989;Article Synchronie in einem historischen Gro?w?rterbuch was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0215;Peter Suchsland;Vor-S?tze und Grund-S?tze f?r Grammatikforschung;1989;Article Vor-S?tze und Grund-S?tze f?r Grammatikforschung was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0216;Wolfgang Fleischer;Sprachgeschichte. Ein Handbuch zur Geschichte der deutschen Sprache und ihrer Erforschung;1989;Article Sprachgeschichte. Ein Handbuch zur Geschichte der deutschen Sprache und ihrer Erforschung was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0217;Helga Silberstein;Temporalit?t im Japanischen;1989;Article Temporalit?t im Japanischen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0218;Gerd Wotjak;Phraseologie der englischen Sprache;1989;Article Phraseologie der englischen Sprache was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0219;Gerhard Schlimpert;Lexikon bayerischer Ortsnamen;1989;Article Lexikon bayerischer Ortsnamen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0220;Werner Neumann;Historische Phonologie des Deutschen;1989;Article Historische Phonologie des Deutschen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0221;Gerda Hassler;Grammaire et th?orie du langage au dix-huiti?me si?cle. „Mots“, „Temps“, „Modo“ dans l’Encyclop?die M?thodique;1989;Article Grammaire et th?orie du langage au dix-huiti?me si?cle. „Mots“, „Temps“, „Modo“ dans l’Encyclop?die M?thodique was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0222;Frank Unger;Moderieren im H?rfunk;1989;Article Moderieren im H?rfunk was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0223;Gesine L?tzsch;Sprachkontakt in der Hanse. Aspekte des Sprachausgleichs im Ostsee- und Nordseeraum;1989;Article Sprachkontakt in der Hanse. Aspekte des Sprachausgleichs im Ostsee- und Nordseeraum was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0224;Christine Bock;Text und Stil, Wissenschaftliches Kolloquium des WB Sprachwissenschaft an der P?dagogischen Hochschule Dresden am 21. 4.1988;1989;Article Text und Stil, Wissenschaftliches Kolloquium des WB Sprachwissenschaft an der P?dagogischen Hochschule Dresden am 21. 4.1988 was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0225;;An die Redaktion ?bersandte B?cher;1989;Article An die Redaktion ?bersandte B?cher was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 2).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-frontmatter1;;Titelei;1989;Article Titelei was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0101;;Inhalt;1989;Article Inhalt was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0102;Wolfgang U. Dressler;Prototypical Differences between Inflection and Derivation;1989;Zusammenfassung Der Artikel stellt die speziell in den letzten Jahren vorgesehlagenen Kriterien f?r eine Abgrenzung von Flexion und Derivation zusammen, erg?nzt sie und untersucht ihr Verh?ltnis zueinander. Es wird herausgearbeitet, da? die meisten Abgrenzungskriterien (wenn auch nicht alle) keinen diskret-kategoriellen, sondern prototypischen Charakter haben.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0103;Christian Lehmann;Grammatikalisierung und Lexikalisierung;1989;Article Grammatikalisierung und Lexikalisierung was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0104;Thomas F. Shannon;On Different Types of Naturalness in Morphological Change;1989;Zusammenfassung Anhand von Beispielen der Entwicklung des Substantivplurals im Deutschen, Niederl?ndischen und Englischen werden hier die verschiedenen Nat?rlichkeitsparameter beim morphologischen Wandel er?rtert. In diesem Zusammenhang werden drei Arten von Faktoren aufgezeigt: sprachunabh?ngige (universelle) morphologische Nat?rlichkeit (vgl. Mayerthaler 1981), sprachspezifische morphologische Normalit?t (vgl. Wurzel 1984) und zuletzt phonologische Nat?rlichkeit, genauer silbische Nat?rlichkeit im Sinne von Vennemanns Pr?ferenzgesetzen f?r Silbenstruktur. Im Gegensatz zu den in der Nat?rlichen Morphologie sonst ?blichen Annahmen in diesem Bezug behaupten wir hier, da? phonologische Nat?rlichkeit nicht immer und nur zerst?rend auf die Morphologie ein wirkt, sondern auch die Richtung des morphologischen Wandels mit beeinflussen kann, wenn z. B. neue Pluralmarker analogisch eingef?hrt werden. Dann wird ceteris paribus ein Marker gew?hlt, der die semiotisch bevorzugte ikonische Kodierung der semantisch wichtigen Kategorie Plural gew?hrleistet, aber dabei am wenigsten gegen die universellen Silbenstrukturpr?ferenzen verst??t.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0105;Otmar Werner;Sprach?konomie und Nat?rlichkeit im Bereich der Morphologie;1989;"The concept of linguistic “naturalness” and “natural change” has its origin in phonology: there it now not only involves the simplification of “difficult” sounds, but also phonotactic reductions which then in turn can produce highly marked units. In the ‘Eighties’, the theory of “morphological naturalness” was then put forward, with the initial postulate that all natural morphological change aims at 1 : 1 agglutination and iconic representation of the contents. Inflection which is fused and opaque on the surface is considered to be the result of disrupting sound change. Following this view, phonological naturalness and morphological naturalness stand in permanent conflict with one another. Later revisions of these proposals tried to close the gap between theory and real morphological change but continued to assume that simplicity and uniformity of the system were the aim. Arguing against these approaches, 1 propose that a good morphological theory should be able to account for increases and reductions in morphological complexity, diversity and irregularity in its own terms. This can he achieved by using conceptions of sign-theory and language economy based on both the language system and its usage with its different and changing frequencies. These are crucial in deciding whether a word-stem and its inflection are to be more condensed and therefore more irregular (up to root inflection and suppletion) or more expanded and regular (up to agglutination or syntactic; chains). A theory which upholds these principles of economy and thus more closely reflects the realities of morphological change would to my mind - if we want to use the term at all - better deserve the epithet “natural”.";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0106;Thomas Stolz;Kreolische Morphologie;1989;The paper gives a short survey of derivational and inflectional morphology in Pidgins and Creoles. Most of these phenomena turn out to ho retentions from substratum structures rather than late borrowings or secondary innovations. This fact points to system-defining structural properties of substratum morphologies as an important factor in Creole genesis. It is argued in favour of a thorough re-evaluation of Creole data on behalf of Natural Morphology.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0107;W. A. Bennett;The Hermeneutic Principles of Linguistics from the Viewpoint, of Linear Phonology;1989;"There is in general an accord between linguists as to the major principles used for the analysis of language. These are the compass, consistency, and economy of analyses. It can he shown that linear phonology encompasses more of its own units, phonemes, than match the speaker’s use; economises more in rules than speakers do in each style of speech; and are caused by the linguist’s ideal of economy to violate the principle of consistency by using “near-minimal” contrast where there is no minimal pair. The principles for linguists must be defined on the human being and not simply on data functioning at a single linguistic level.";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0108;Sabine Wittig;Bemerkungen zur Wortstellung im einfachen Deklarativsatz der modernen arabischen Schriftsprache;1989;This article deals with problems concerning word order in a simple statement in Arabic considering the positions of the parts of a sentence due to their valence-dependency, their syntactic function and particularly the influence of pragmatic factors. The starting point of this approach is the definition of the linear arrangement of the parts of a sentence within the topic- as well as the focus-sections. On this basis word order variation is discussed not only within the relevant section hut also beyond it. As the whole sentence is taken to be the basis for the description word order variation at the beginning of a sentence is regarded merely as a part of the more complex problem of word order variation which is examined in close connection with the description of the focus-positions possible and the communicative functions realised by them.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0109;V. F. Vydrin;Reflection of the Nominal Classification in Manden and South-Western Maude Languages: The Connection Category;1989;"R?sum? Vers la fin des ann?es 70 on a mis en doute l’avis d’une absense originelle des classes nominales dans les langues Mand?. Le fondement de ces doutes ?tait la pr?sence d’un groupe de substantifs en Manding (surtout en Bamana) ? consonnes initiales pr?nasalis?es; tous ces substantifs se caract?risent par une s?mantique sp?cifique. Une analyse plus minutieuse des donn?es des langues Manding, et aussi du materiel de langues du sous-groupe Mand? Sud-Ouest, nous permet de proposer la r?construction de trois marques de classes en Pra-Mand? - *n 1 -(apparemment, ? ton haut), *n 1 -...-NDIN ou *n 1 -..,-NDIGI et *n 2 -(apparemment, ? ton bas). On peut consid?rer comme encore une marque do classe - morph?me z?ro *?-. L’auteur pr?sente une reconstruction du syst?me des consonnes initiales du Pra-Sud- Ouest Mand?, en tenant compte des marques des classes indiqu?es. Il montre les voies do son ?volution dans les langues Kpelle, Looma, Bandi, Mend? et Loko. En conclusion l’auteur fournit une liste de mots, pour lesquels on peut proposer la reconstruction du pr?fixe *n 2 -en Pra-Sud-Ouest Mand?.";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0110;E. P. Hamp;Albanisch hae;1989;Article Albanisch hae was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0111;Klaus Albrecht;Theoretische Aspekte eines nicht-traditionellen Linguistik-Konzepts;1989;Article Theoretische Aspekte eines nicht-traditionellen Linguistik-Konzepts was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0112;"J?rgen Erfurt; Adrian Turcule?";Grammatik der rum?nischen Sprache der Gegenwart;1989;Article Grammatik der rum?nischen Sprache der Gegenwart was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0113;Katharina Meng;Young Children’s Knowledge of Relational Terms. Some Ifs, Ors, and Buts;1989;Article Young Children’s Knowledge of Relational Terms. Some Ifs, Ors, and Buts was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0114;Kurt G?nther;Phraseologie. Linguistische Grundfragen und kontrastives Modell deutsch — ungarisch;1989;Article Phraseologie. Linguistische Grundfragen und kontrastives Modell deutsch — ungarisch was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0115;Heinz F?hnrich;The Typolugy of Subordination in Georgian and Abkhaz;1989;Article The Typolugy of Subordination in Georgian and Abkhaz was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0116;Arthur Beyrer;Politische Sprachwissenschaft. Zur Analyse von Sprache als kultureller Praxis;1989;Article Politische Sprachwissenschaft. Zur Analyse von Sprache als kultureller Praxis was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
