doi;author;title;year;abstract;journal
10.3366/E1750124508000196;Youssef  A. Haddad;Pseudometathesis in three Standard Arabic broken-plural templates1;2009;This paper suggests that what McCarthy and Prince (1990), following Levy (1971), call consonant-vowel metathesis in three Standard Arabic broken-plural templates is more likely a two-step diachroni...;WORD STRUCTURE
10.3366/E1750124508000202;Graeme  Trousdale;A constructional approach to lexicalization processes in the history of English: Evidence from possessive constructions;2009;This article is concerned with aspects of lexicalization in the history of English from the perspective of Construction Grammar (CxnG). I show how constructional approaches can account for both gra...;WORD STRUCTURE
10.3366/E1750124508000214;Makiko  Mukai;Recursive compounds;2009;I propose a structure for recursive compounds in Japanese, English and Mainland Scandinavian within the frameworks of the Minimalist Program (Chomsky 1995, 2000, 2001) and Distributed Morphology (H...;WORD STRUCTURE
10.3366/E1750124508000226;Gereon  M?ller;Matthew Baerman, Dunstan Brown & Greville G. Corbett, The syntax-morphology interface: a study of syncretism. Cambridge: Cambridge University Press, 2005. xx + 281pp. ISBN-13 978-0-521-82181-0.;2009;;WORD STRUCTURE
10.3366/E1750124508000231;Bogdan  Szymanek;Laurie Bauer, A glossary of morphology. Edinburgh: Edinburgh University Press, 2004. viii + 124pp. ISBN 0-7486-1853-8.;2009;;WORD STRUCTURE
10.3366/E175012450800024X;Dunstan  Brown;Gereon M?ller, Lutz Gunkel and Gisela Zifonun (eds), Explorations in nominal inflection. Berlin/New York: Mouton de Gruyter, 2004. vi + 404 pp. ISBN 3–11–018287–4.1;2009;;WORD STRUCTURE
10.3366/E1750124508000251;Andrew  Carstairs-McCarthy;Gabriele Stein, A dictionary of English affixes: their function and meaning (LINCOM Studies in English Linguistics 12). Munich: Lincom Europa, 2007. viii?+?180pp. ISBN 978-3-89586-387-5.;2009;;WORD STRUCTURE
10.3366/E1750124508000263;"Erwin  Chan; Charles  Yang";Kenneth R. Beesley & Lauri Karttunen, Finite State Morphology. Stanford, CA: CSLI Publications (distributed by the University of Chicago Press), 2003. xviii + 505pp. and CD-ROM. ISBN hardbound 1-57586-433-9, paperbound 1-57586-434-7.;2009;;WORD STRUCTURE
10.3366/E1750124508000044;Laurie Bauer;Dvandva;2008;This paper considers the way in which the term ‘dvandva’ has been applied to compounds by linguists in western traditions. A classification of types based on the analysis of language descriptions i...;WORD STRUCTURE
10.3366/E1750124508000056;Donka Minkova;Prefixation and stress in Old English1 In memoriam Richard Hogg (1944–2007);2008;Some questions not usually answered in the Old English (OE) philological and linguistic canon are: to what extent is the prosodic behavior of OE prefixes attributable to their lexical form vs. the ...;WORD STRUCTURE
10.3366/E1750124508000068;Franz  Rainer;Neo- and Neo-Latin1;2008;The prefix (or combining form) neo- is treated in Marchand (1969) as a revival of Ancient Greek `new'. In the present article it is argued that in reality most uses of neo- in the modern languages ...;WORD STRUCTURE
10.3366/E175012450800007X;Kristel Van Goethem;The interaction between word structure and grammaticalization. Evidence from word-formation with French entre- and Dutch tussen-;2008;The central topic of this paper11.An earlier version of this paper was presented at the workshop `Approches r?centes de la pr?position' at the Universit? d'Artois (Arras, 30 March 2007). In complet...;WORD STRUCTURE
10.3366/E1750124508000081;Bernard  Fradin;R?ka Benczes, Creative compounding in English (=Human Cognitive Processing 19). Amsterdam and Philadelphia: Benjamins, 2006. xvi + 206pp. ISBN 90-272-2373-4 (hardbound).;2008;;WORD STRUCTURE
10.3366/E1750124508000093;Rochelle Lieber;Laurie Bauer & Salvador Valera (eds), Approaches to conversion/zero-derivation. M?nster: Waxmann Verlag, 2005. 175pp. ISBN 3-8309-1456-3.;2008;;WORD STRUCTURE
10.3366/E175012450800010X;Guido Oebel;Wolfgang Motsch, Deutsche Wortbildung in Grundz?gen [English: Outlines of German word formation] (=Schriften des Instituts f?r deutsche Sprache 8). Berlin and New York: Mouton de Gruyter. 2nd edition, 2004. xi + 458pp. ISBN 978-3-11-018205-7.;2008;;WORD STRUCTURE
10.3366/E1750124508000111;Pingali Sailaja;Laura J. Downing, T. Alan Hall & Renate Raffelsiefen (eds), Paradigms in phonological theory (= Oxford Studies in Theoretical Linguistics 8). Oxford: Oxford University Press, 2005. x + 349pp. ISBN 0-19-926771-5 (paperback), 0-19-926770-7 (hardback).1;2008;;WORD STRUCTURE
